1.128547579298831 2.890395395483067
1.130676126878130 2.892489508316591
1.132804674457429 2.894509271353234
1.134933222036728 2.896499461731696
1.137061769616027 2.898490052601723
1.139190317195325 2.900480643372467
1.141318864774624 2.902471234330874
1.143447412353923 2.904480014362977
1.145575959933222 2.905808613055251
1.147704507512521 2.907048713855193
1.149833055091820 2.908288815758581
1.151961602671119 2.909528916497310
1.154090150250418 2.910769018293926
1.156218697829716 2.912006120208733
1.158347245409015 2.913213888053571
1.160475792988314 2.914418129115325
1.162604340567613 2.915622370170348
1.164732888146912 2.916826610714560
1.166861435726210 2.918030152656971
1.168989983305509 2.919294647495033
1.171118530884808 2.920972543583124
1.173247078464107 2.922655968770930
1.175375626043406 2.924339393954546
1.177504173622705 2.926022818511160
1.179632721202003 2.927706243166894
