#Number of input points = 12
#     alpha               Energy
#2.112280701754386 5.869650102870247
#2.119590643274854 5.873452624196815
#2.126900584795322 5.877185917234394
#2.134210526315790 5.880710138861676
#2.141520467836258 5.884236842432495
#2.148830409356725 5.887763547131514
#2.156140350877193 5.891290251873577
#2.163450292397661 5.894816956585784
#2.170760233918129 5.898343660613516
#2.178070175438596 5.900389149000000
#2.185380116959065 5.900389149000000
#2.192690058479532 5.900389149000000
#
#
#
#*******************#
#
#
#        Real                 Imag                Alpha                Theta             Real(der)      Imag(der)       Abs(der)      Real(err)      Imag(err)   Number
   5.869202639053836   -0.001444949992525    2.110231967596374   -0.000715272509632      3.149e-17     -3.710e-14      3.710e-14     -1.179e-04     -4.497e-04     1
   5.904322965038883   -0.002540543342356    2.184216258689165   -0.001461031948696      2.815e-15     -1.510e-14      1.536e-14     -5.036e-04     -1.039e-03     2
