real,imag,alpha,theta,imag_err
3.0376041516463053,-2.4354163564856962e-05,1.3795568206738973,-2.2355821146056498e-05,-1.1785262035142245e-06
3.037604229602474,-2.3154259721489197e-05,1.379557041398972,-2.125416151359654e-05,1.2302808022671401e-06
3.0376041382842973,-2.455498804484659e-05,1.3795567826455353,-2.2540206726926824e-05,-1.3615166686642588e-06
3.0434390938447473,-5.547866987101503e-07,1.394333451246232,-5.038115489622865e-07,-2.773930977976484e-07
3.037604170513434,-2.405908781959784e-05,1.3795568759772632,-2.208489357355854e-05,5.00895593151979e-07
3.0433899518114877,-4.306727613936078e-07,1.3942090020484676,-3.911364408917278e-07,-2.1532950803890134e-07
3.037604104043748,-2.505706967862525e-05,1.3795566862022488,-2.300118991573867e-05,-9.785124963412124e-07
3.0433111766315712,-1.351871909382555e-07,1.3940095088363909,-1.2279441476589841e-07,-6.759308407593079e-08
3.037604178992819,-2.3928164398409283e-05,1.3795569003018955,-2.1964687981572883e-05,1.1548919122497375e-06
3.043378999376274,-4.005525536859785e-07,1.3941812656775268,-3.637885506938078e-07,-2.0027609413788903e-07
3.047728591181309,-0.0020592079178989786,1.4052250509614683,-0.0037169944091463816,3.3036438109390956e-06
3.0477588469411203,-0.0020725548309800963,1.4052634232986714,-0.003728918961281072,-3.370087025148308e-06
3.037604133212507,-2.4630878785909804e-05,1.3795567681937153,-2.2609885595248024e-05,-6.928943587936104e-07
3.043487624672895,-6.856426570568946e-07,1.3944563527321536,-6.22589278916867e-07,-3.4282018160132104e-07
3.044095352682118,-2.937375678190816e-07,1.3959953864586818,-2.664305819039674e-07,-1.4686884499404172e-07
3.037604194792476,-2.3682053695084885e-05,1.379556945668768,-2.1738725863184237e-05,9.673920360946879e-07
3.043367995984357,-3.692340307536148e-07,1.3941534002666145,-3.3535125130255337e-07,-1.8461549344585499e-07
3.0457123141964053,-0.00464186588602923,1.4001474690033182,-0.008383561425609757,-6.764690355077173e-06
3.0457248523953204,-0.0046148390169744435,1.4001630577203614,-0.008359025774469429,6.74862171733126e-06
3.037604118904611,-2.4842598922396355e-05,1.379556727639698,-2.2804275735040968e-05,-1.1339678450790212e-06
3.0432737064048783,-0.0002585827600802475,1.393915278988559,-0.00046942189145718073,-2.0143319083099163e-07
3.0432745084198536,-0.0002577764791063528,1.3939162940357575,-0.0004686891320810192,2.0170738755068314e-07
3.0482879239766283,-4.144022217537288e-06,1.4066128339365453,-3.730427373082391e-06,-2.0719920028367705e-06
3.0376041767828577,-2.396242002615399e-05,1.3795568939502927,-2.1996139336331153e-05,8.959642692778228e-07
3.043380983478001,-4.0603493748248755e-07,1.3941862902929354,-3.6876641343800883e-07,-2.030177858263907e-07
3.046754488428073,-0.0010291106213850554,1.4027377273527522,-0.001855801696173092,-1.1685659488155486e-06
3.04676368829839,-0.0010243775902328898,1.402749365480605,-0.0018515139921705208,1.1979859518133386e-06
3.048283574301166,-2.114533528860611e-05,1.406602845711121,-1.9048943106955342e-05,-1.0208690903996942e-05
2.379350790940598,-1.606220538607698,6.58733975326235,-2.0905913393960707,0.6378471804988979
3.037604191516055,-2.372846165655983e-05,1.3795569371462648,-2.1781329368416273e-05,2.3508728137323364e-07
3.043375293760988,-3.9037066463336094e-07,1.3941718814365633,-3.545435768569891e-07,-1.949371192905897e-07
3.0466081572151396,-1.3812609013863372e-06,1.4023589068798956,-1.2471639372603189e-06,-6.906341083337841e-07
3.048986154874732,-9.369403220030482e-05,1.4083902748341939,-8.478693552427183e-05,-5.423783871327001e-05
3.037604181072725,-2.3895485585815224e-05,1.379556906352367,-2.1934684016065845e-05,-1.664521295820695e-07
3.043378159752817,-3.982641791186565e-07,1.3941791393831824,-3.6171076268419694e-07,-1.9821292425044985e-07
3.048951926782147,-0.00016477043113839168,1.4083280362787411,-0.0001520220228983968,-5.6656080727943543e-05
3.0504258579516996,-0.00023769042454712443,1.4119643164476592,-0.0002225900363477476,-0.00011428889871885377
3.03760408439066,-2.539939127098308e-05,1.3795566193863615,-2.331555616646943e-05,-1.4602540597472013e-06
3.0433953832949494,-4.4225020712252436e-07,1.3942227569288135,-4.016470945164997e-07,-2.210955564090091e-07
3.0481873556927566,-7.536218845669533e-05,1.406380413386825,-6.965230386231048e-05,-3.839005164202227e-05
3.0487915164421286,-1.3733829273419437e-06,1.4086194771229685,-8.602155404683572e-05,6.629532333210275e-05
3.049225354268001,-0.0008267253494000712,1.4090843115955258,-0.0011214787939455002,-0.0002081419157533821
3.0499207569977207,-6.947028335754335e-05,1.4125486052425662,-0.0004879241121318586,0.0002282120661840354
3.05149704223214,-0.0013388883273946195,1.4142441864431987,-0.0018267753819744665,-0.0003155532043208132
3.037604146401862,-2.4438399152750463e-05,1.379556804765346,-2.2433166382912673e-05,9.79423357836796e-07
3.04338824142712,-4.2481508063191237e-07,1.3942046705964128,-3.858177016406943e-07,-2.1220409688693332e-07
3.048151670769884,-7.8637366416418e-05,1.4062929408006444,-7.298931706622412e-05,-1.8232304134981127e-05
3.0487917040754327,-5.6082595437971996e-05,1.4084727205866596,-0.00036291294233482656,-6.469149822008783e-05
3.049072854746118,-0.0009035330124098581,1.4087528421048672,-0.0012908187990680825,-8.198176562491618e-05
3.0498849382041633,-0.0003257995636172856,1.412244373978346,-0.00119988403230293,-0.00012710153851903372
3.051007995580515,-0.0019488721545499442,1.41339958322648,-0.0028523459685755375,-0.0003477644187032524
3.0376029417151327,-3.8998143994448636e-05,1.3795532332100593,-3.5805238903065184e-05,-1.1879384070209517e-05
3.043590312713105,-7.383583650376046e-07,1.3947164031339248,-6.703319118003016e-07,-3.6917889504896463e-07
3.0482654106491953,-0.000839797651022603,1.4068409582237806,-0.0013712673987279532,-7.924201002365322e-05
3.0484738938708946,-0.0002487536080087038,1.4072146149052196,-0.0007790442525341684,0.00015811653686705605
