real,imag,alpha,theta,imag_err
2.216164065857826,-0.01075005371057617,0.8735657952092474,-0.018052463294846118,-0.005078832976930245
2.253890393540076,-3.1269882881086144e-07,0.9843409663107558,-4.416861400635374e-07,-1.5634965446125122e-07
2.2543064413476626,-2.607927588778486e-07,0.9854978963800767,-3.6793698207074415e-07,-1.3039651713438307e-07
2.254675644746883,-2.579736123897311e-07,0.9865245631235976,-3.635809029883862e-07,-1.28986940198917e-07
1.8119018115397567,-0.847769314361723,3.5040647978647725,-2.1821028966696483,0.18470643573755108
2.2542732414220183,-1.9124502612276163e-07,0.98540557534149,-2.698415411130015e-07,-9.562265436581516e-08
2.254711425775052,-1.789760443439773e-07,0.9866240616051962,-2.522185140610545e-07,-8.94881177418595e-08
2.2560806500330606,-1.2715371541541608e-06,0.9904315515515795,-1.785002799151644e-06,-6.357671222979543e-07
1.8341363115670228,-0.7207967313738107,2.8214932481468917,-2.203510181451326,0.09803258389194802
2.2543611779741264,-3.3888911458747257e-07,0.985650105715797,-4.780444591655634e-07,-1.6944475202632234e-07
2.2546202309425794,-3.406213234506014e-07,0.986370470696332,-4.801370918863764e-07,-1.7031083736953672e-07
2.255558132778908,-0.00033197367628641847,0.9889797085342505,-0.0009337494637112937,1.1501868396281882e-07
2.2555591775889017,-0.0003324331935508842,0.9889811618135247,-0.0009343941144150784,-1.147395668383319e-07
2.2544838385859944,-0.00022650626472493185,0.9859914251706762,-0.000637947856152636,-3.050047591317056e-07
2.2544838797498867,-0.0002252866841504211,0.9859914813238118,-0.000636228047050429,3.0478578033670206e-07
2.2553920368457177,-0.00028856247251374766,0.988517453031689,-0.0008123749571896632,2.239069834573471e-07
2.2553926826295103,-0.0002894600102883255,0.9885183519302164,-0.0008136366324133089,-2.2486344630767447e-07
2.2543040564778893,-2.5430326305032035e-07,0.9854912646185245,-3.587837580893409e-07,-1.271516326010369e-07
2.2546872999210845,-2.390995562954925e-07,0.9865569733499239,-3.369692751341646e-07,-1.1954976142713337e-07
2.25566217301519,-0.0005643645747705363,0.9892702890129369,-0.0015866880587782422,1.080923394152682e-07
2.255663873248591,-0.0005647944271103989,0.9892726539299105,-0.0015872884063700494,-1.0683421520650462e-07
2.2544783885738116,-0.0002776794466816347,0.9859764003222347,-0.000782151036395527,-3.515706573221748e-07
2.2544784718729773,-0.0002762745206075264,0.985976514613655,-0.0007801697809975867,3.50892663178871e-07
2.2553591321321287,-0.0002679038170638515,0.9884258187914251,-0.0007543639738530894,2.359382349892262e-07
2.2553596495170662,-0.0002688487872277001,0.9884265391441915,-0.0007556926762898036,-2.365470943315644e-07
2.2570428440541015,-4.532822685061991e-07,0.9931071805862711,-6.346102434212802e-07,-2.2664091168360566e-07
2.254487002436442,-3.754055604255462e-05,0.9860000191782651,-0.00010528482465902183,-2.08846688484056e-07
2.2544870312443166,-3.6707917186832417e-05,0.9860000591106539,-0.0001041106888614639,2.0747069119138605e-07
2.2554741711512865,-0.00030909322884127544,0.9887460379348686,-0.000869770343803899,1.688918036580906e-07
2.255475020047874,-0.0003097658115671958,0.9887472190369031,-0.0008707150939943926,-1.6740179235489412e-07
2.257041841602625,-1.077394369289044e-06,0.9931044012488368,-1.508418606173739e-06,-5.172234306126005e-07
2.0430775361560687,-0.16301666313904561,0.3577350879339487,-1.0774048325630887,-0.04971271837363116
2.2533806422986897,-4.021324627487131e-07,0.9829234712816908,-5.68829496949052e-07,-2.0106673764070936e-07
2.257304233497493,-2.1351038855062657e-05,0.9938357666675574,-2.9967992982611365e-05,-1.0729141005713946e-05
2.25733811288595,-6.560199358035715e-05,0.9939510742724219,-9.738300244097116e-05,-2.9590584661867185e-05
2.2578204343205583,-8.61331099385136e-05,0.9952506259036514,-0.0001239268958500948,-4.18786438343821e-05
2.2537397045444165,-1.5404933693254876e-07,0.9839219375903216,-2.1768687257208676e-07,-7.702476701125858e-08
2.2546214199509875,-0.0002662457780032431,0.9863746016181989,-0.0007513582605083176,2.712347336545902e-07
2.2546222076911424,-0.0002673312825882256,0.9863756980104497,-0.0007528875392189363,-2.715170570961791e-07
2.2557772649073087,-7.394007073662067e-08,0.9895879055692941,-1.0388640527375264e-07,-3.697005517117393e-08
2.257502884794322,-0.000195656667051351,0.9945289938099013,-0.00040551118357336024,-6.298947654883748e-05
2.258152802956629,-0.00028373105650845987,0.9960898921633721,-0.0004531247014690726,-0.00011970509334448341
2.254290544299238,-2.209747458566054e-07,0.9854536904517925,-3.1177413292468363e-07,-1.1048741510526041e-07
2.254721718929941,-1.5162847255391082e-07,0.9866526843856384,-2.1367329458746157e-07,-7.581418170259001e-08
2.257473602338023,-0.00020940874889794223,0.9944596270605539,-0.00047021249741051004,-8.715388020182866e-06
2.258075863406705,-0.00046328684367005806,0.9960592329712143,-0.0009294275203589191,-9.261538643611178e-05
2.253853984536595,-3.3913645755503884e-07,0.9842397219125885,-4.790783286321688e-07,-1.6956850800688547e-07
2.2550284149347717,-0.000368712490605056,0.9875072548017377,-0.0010376098620126402,-2.3542539437902427e-07
2.2550301217150848,-0.0003677683534808113,0.9875096265136978,-0.0010362780446505765,2.3663957010046886e-07
2.25732127501702,-0.00022098203964186487,0.9940475835789597,-0.0006043118180338526,4.844171580249327e-06
2.2580127155086105,-0.0002849472998411158,0.9947034392605496,-0.000563138581244662,-0.00015329084543635647
2.257597547048844,-0.0007905665557034164,0.9950156130911008,-0.002055789647383231,-5.114079407535189e-05
2.2592777424796306,-0.0007020329490291639,0.9966396131846932,-0.0014817164757569862,-0.000170590228306065
2.259112726692199,-0.0017927412525732976,0.9997061488320788,-0.00346808934633953,-0.0005498054252512665
2.2538421153473145,-3.397998701676741e-07,0.9842067166586771,-4.800315603570828e-07,-1.698652673819564e-07
2.2549818053761688,-0.0004027958338633034,0.9873780001330026,-0.0011339112005785315,-1.721905869006969e-07
2.254983875475072,-0.00040209946644848585,0.9873808772665764,-0.0011329272936008148,1.7599835302242175e-07
2.2569759021101725,-8.477577590567133e-06,0.9929213843479928,-1.1861287745999114e-05,-4.2381578537877845e-06
2.257299316069066,-0.00020885424101665899,0.9939779941993625,-0.0005861759568992972,9.328819414939157e-06
2.2579466892690068,-0.00032744675248326484,0.994601009490626,-0.0006049031500476645,-6.227439073324938e-05
2.257505066662589,-0.000763784859760656,0.9947362559063246,-0.0020292975386608236,1.2114718140670004e-05
2.2590697186013915,-0.0009084024675231476,0.9962587236028163,-0.0017092014330132635,-0.0003194247497037726
2.2584991756097446,-0.0017137185216581825,0.9977569977898824,-0.003938191440622879,-6.856900105247352e-05
2.2608056969956736,-2.8816210116087035e-06,1.0003905873305157,-0.0003199292608650709,0.007892120783877112
2.25385912223335,-3.379110286782439e-07,0.9842540085665311,-4.773403226173841e-07,-1.6893864901454318e-07
2.2550577255175446,-0.00034578848406449284,0.9875885358480805,-0.0009728937094454031,-2.65886439973018e-07
2.2550592015489266,-0.0003447272838795235,0.9875905866551602,-0.0009713976675618257,2.6471344822864623e-07
2.257367984757444,-0.00032434330425344725,0.9942115277824745,-0.0009010547646439543,-9.324492775948415e-05
2.2575804988615973,-0.000985685944535788,0.9950079290772215,-0.0026506192181063575,-0.0001591894615901139
2.2582668641734065,-0.0005364197548401917,0.9950487140328983,-0.0009319878941501121,2.760715131008135e-05
2.2595146166640454,-0.0012816354771625189,0.9968799963920554,-0.0023307471254309453,-3.562952373826903e-05
2.258674456372637,-0.002251320266730707,0.998536366977123,-0.005311355377824737,-0.0003771919685139069
2.261899704932775,-6.925650279592549e-05,1.0022792610623565,-0.0011884804196570333,0.00014904148059081824
2.253909934234575,-2.8833870961033867e-07,0.9843953041514495,-4.0725514379724776e-07,-1.4416772647249622e-07
2.2572600105560925,-0.00015936665345212868,0.9938266068726346,-0.0004751301566912827,2.3351485873118852e-05
2.257273022712433,-0.0005978481484023216,0.9939972894072183,-0.00169446144494259,5.871619535067628e-06
2.2577366221138004,-0.0003736921594831291,0.994297603248504,-0.0006096792265281458,-6.0046203153378574e-05
2.257398181874263,-0.0014533190794325836,0.9946397681611456,-0.004025667443485306,-4.327042554952334e-05
2.2583627535312534,-0.001204356884055764,0.9951187621976005,-0.0019531251119122377,-0.0002440224749980502
2.2598873236379164,-0.0023847882381455325,0.9972428984906702,-0.00410593707513459,-0.0005642685426562625
2.258361464787381,-0.0036096236108553227,0.9986218031357519,-0.009260556785134317,-0.0003606596814691959
2.2649706131310716,-0.0010481644886211699,1.0064185237276064,-0.005026234999990158,0.00045302824520903153
2.050183065004521,-0.15409888782584513,0.3590254741737549,-0.9607715525213338,-0.04806432099637206
2.2532111579982583,-1.4170646114968121e-06,0.9824521702251036,-2.0054535165349073e-06,-7.085268882433276e-07
2.001916311241821,-0.22797353375395232,0.4831235014801729,-1.7217557015486735,-0.056254319049789
2.254889916899255,-0.0002645497290150066,0.9871214309202283,-0.0007453053013403446,2.0461765903932554e-08
2.2548910007909595,-0.00026463021611408503,0.9871229380267095,-0.0007454175307771502,-1.9781772812800698e-08
2.252991553811678,-2.6462580207626203e-06,0.9818414957707615,-3.747364326900217e-06,-1.323114682190816e-06
2.2427413474874114,-0.0006131079441722673,0.9532556002792579,-0.0008973648424144412,-0.0003054930500249139
2.253844618292507,-3.108682026977538e-07,0.9842136767373099,-4.391571553964257e-07,-1.554342899559922e-07
2.254600123148265,-0.0005393163104535483,0.9863162530071871,-0.001522316012645662,6.376320194836785e-07
2.25460092366988,-0.0005418727894941724,0.9863173714499155,-0.001525918076724911,-6.406095613518004e-07
2.255285324863709,-0.00023811499306115614,0.9882203174528702,-0.0006708171230003851,2.784554012747278e-07
2.2552855512182557,-0.00023923034318232376,0.9882206332120803,-0.0006723861535698451,-2.7921987461152105e-07
1.8618356703234755,-0.6010216765278311,2.194080866946801,-2.213174066189588,0.031234891595414593
2.255006852196183,-0.0013273006564872383,0.9874565625159578,-0.0037410623683506936,1.1601527184659614e-06
