real,imag,alpha,theta,imag_err
0.5179815769069883,1.2770977770906204e-07,0.4221615226761798,6.99237955455211e-07,6.385491028817559e-08
0.519089159646049,0.001021658917770969,0.42741824556009167,0.017177720761010783,-2.2460642411287115e-06
0.5190969014340427,0.001030727841062795,0.4274348235321206,0.017297436830899814,2.288418499770675e-06
0.5190301654886198,9.278311177619253e-08,0.4279944907104751,7.005409854186691e-07,4.639158975842941e-08
0.5193668963621345,0.0011891154479366983,0.43039802496486074,0.027600830266086757,-1.9139721313225777e-07
0.5194239519981623,1.3313972202036332e-07,0.43060079031879506,1.0319688377418945e-06,6.65698661457089e-08
0.5969752236684315,1.4565221771469836,0.4784645311734866,0.43229607454890673,1.505849367967911
0.5207716884527686,0.00030197690671261316,0.4384308157341703,0.003143668787329741,-9.153562601697893e-08
0.5207729952672766,0.0003023399119412191,0.43843386991338595,0.0031447996745536614,8.996564921249367e-08
