0.2	0.112154608
0.202002002	0.112154608
0.204004004	0.112154608
0.206006006	0.112154608
0.208008008	0.113691482
0.21001001	0.115441658
0.212012012	0.117191835
0.214014014	0.118942011
0.216016016	0.120692187
0.218018018	0.122442363
0.22002002	0.124854844
0.222022022	0.127649046
0.224024024	0.130443248
0.226026026	0.133237451
0.228028028	0.136031653
0.23003003	0.138825855
0.232032032	0.141663281
0.234034034	0.144568133
0.236036036	0.147472986
0.238038038	0.150377839
0.24004004	0.153282692
0.242042042	0.156187545
0.244044044	0.158966087
0.246046046	0.161010954
0.248048048	0.163055821
0.25005005	0.165100688
0.252052052	0.167145554
0.254054054	0.169190421
0.256056056	0.171235288
0.258058058	0.174347169
0.26006006	0.177573505
0.262062062	0.180799841
0.264064064	0.184026176
0.266066066	0.187252512
0.268068068	0.190478848
0.27007007	0.193774047
0.272072072	0.19710482
0.274074074	0.200435592
0.276076076	0.203766365
0.278078078	0.207097138
0.28008008	0.210427911
0.282082082	0.21333537
0.284084084	0.215647645
0.286086086	0.21795992
0.288088088	0.220272195
0.29009009	0.222584469
0.292092092	0.224896744
0.294094094	0.227219925
0.296096096	0.229595652
0.298098098	0.23197138
0.3001001	0.234347107
0.302102102	0.236722834
0.304104104	0.239098561
0.306106106	0.241474289
0.308108108	0.243911211
0.31011011	0.246352872
0.312112112	0.248794533
0.314114114	0.251236194
0.316116116	0.253677856
0.318118118	0.256119517
0.32012012	0.25949058
0.322122122	0.263290272
0.324124124	0.267089963
0.326126126	0.270889655
0.328128128	0.274689346
0.33013013	0.278489037
0.332132132	0.282331913
0.334134134	0.286229612
0.336136136	0.290127311
0.338138138	0.294025009
0.34014014	0.297922708
0.342142142	0.301820407
0.344144144	0.3054806
0.346146146	0.308171924
0.348148148	0.310863247
0.35015015	0.313554571
0.352152152	0.316245895
0.354154154	0.318937218
0.356156156	0.321628542
0.358158158	0.325722469
0.36016016	0.329885376
0.362162162	0.334048284
0.364164164	0.338211192
0.366166166	0.342374099
0.368168168	0.346537007
0.37017017	0.350758264
0.372172172	0.355003427
0.374174174	0.35924859
0.376176176	0.363493753
0.378178178	0.367738915
0.38018018	0.371984078
0.382182182	0.375606903
0.384184184	0.378515502
0.386186186	0.381424101
0.388188188	0.384332699
0.39019019	0.387241298
0.392192192	0.390149896
0.394194194	0.393068335
0.396196196	0.396021285
0.398198198	0.398974235
0.4002002	0.401927184
0.402202202	0.404880134
0.404204204	0.407833084
0.406206206	0.410786033
0.408208208	0.415263399
0.41021021	0.419774858
0.412212212	0.424286316
0.414214214	0.428797775
0.416216216	0.433309233
0.418218218	0.437820691
0.42022022	0.442350992
0.422222222	0.446888109
0.424224224	0.451425225
0.426226226	0.455962342
0.428228228	0.460499458
0.43023023	0.465036575
0.432232232	0.468795617
0.434234234	0.471746851
0.436236236	0.474698085
0.438238238	0.477649319
0.44024024	0.480600553
0.442242242	0.483551787
0.444244244	0.486397373
0.446246246	0.488920663
0.448248248	0.491443954
0.45025025	0.493967245
0.452252252	0.496490536
0.454254254	0.499013827
0.456256256	0.501533913
0.458258258	0.503031697
0.46026026	0.504529481
0.462262262	0.506027265
0.464264264	0.507525049
0.466266266	0.509022833
0.468268268	0.510520617
0.47027027	0.511320684
0.472272272	0.511899665
0.474274274	0.512478645
0.476276276	0.513057626
0.478278278	0.513636606
0.48028028	0.514215586
0.482282282	0.514597707
