Transition Orbital,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95,1.00,1.05,1.10,1.15,1.20,1.25,1.30,1.35,1.40,1.45,1.50,1.55,1.60,1.65,1.70,1.75,1.80,1.85,1.90,1.95,2.00,2.05,2.10,2.15,2.25,2.30,2.35,2.45,2.50,2.55,2.60
1/A1,0.057643010778789999,0.081581747675499999,0.11105475967415999,0.13697539975708001,0.17370219096323,0.21485079942571,0.26316911349041999,0.31625135732212001,0.37573119566723001,0.44238992821772999,0.51544286612670998,0.59373937203598004,0.67894824878491,0.77094374985557002,0.87058283163288996,0.97852641003808005,1.0951208717324701,1.2192636714209499,1.3520162205042401,1.4912084566863999,1.6359093068722601,1.78569851856395,1.9413154976440301,2.11489429874965,2.2982034476578002,2.4403718237645,2.6120841611821,2.7808141276302298,2.9411028100668899,3.08664297845255,3.20612642428252,3.2795829731601098,3.3325337311205501,3.37284198160325,3.4031280733296398,3.52673144218145,3.43929395823573,3.44882458241098,3.45610576044171,3.46135707612429,3.4699512025486299,3.4734637165489599,3.47692761283797,3.4841684659607299,3.48801574017333,3.4919945552496601,3.4960683810012698
2/A1,0.093897645393679993,0.14052445658582999,0.19223742429674001,0.25062154005790999,0.30693719396923003,0.36650596671873997,0.43902991460820001,0.49811127710274,0.57242824956097005,0.66067678677706998,0.75554714079669005,0.85602372947412997,0.96263704614703005,1.07523024463321,1.19455540333018,1.3216563674028901,1.4567832016484501,1.59887821115132,1.7484207643951599,1.90368082594449,2.06296763438201,2.1981020604956099,2.3260832687938802,2.4549161559211101,2.58254510787717,2.7055569127507701,2.8253769001513702,2.93893635441054,3.0438128095618402,3.1380831967577301,3.22597806843127,3.32337636236851,3.4045125883460599,3.4653409327225702,3.51491862598871,3.6303834223885798,3.5624444201758498,3.56874328948741,3.57583725974292,3.57964702778344,3.5843845001995298,3.5863705686308398,3.5885474327456399,3.5938777084965601,3.5969802337715602,3.60034539238944,3.6038866095900799
3/A1,0.094359769807940003,0.1487330866528,0.22433469778241999,0.31995875222725001,0.40057452602030003,0.51156594840189995,0.62958206043619003,0.74747977944790001,0.85429645742237004,0.97704252441119999,1.09844574099406,1.2176952994599699,1.33174496397511,1.4270387480764899,1.5007061947076299,1.57138306641188,1.64931213796559,1.73835974778844,1.84005662401223,1.95266042558304,2.0739003659639499,2.22834647599058,2.3965965663993898,2.5760427015109202,2.7591055582552499,2.9330243662005802,3.1217201730442401,3.3113832176778102,3.4964048158860699,3.66960511173939,3.8235465259588501,3.9524938584169398,4.0539906803651098,4.1293021114173003,4.1834265537046198,4.3700679856146198,4.2422843477030998,4.2542533684990698,4.2629562664957001,4.2679690163130504,4.2760390751154196,4.2802461324080596,4.2851097464756798,4.2970404279973096,4.3039650897784698,4.3113846654746002,4.31915873117772
4/A1,0.15244471017871999,0.23354646823401001,0.28317321001161999,0.37980960131745001,0.49233092436879,0.61538020105307001,0.76846160819238996,0.93756410485473995,1.0775323373444701,1.2098334204457999,1.29540960294942,1.36269814650926,1.43042784108666,1.51869124149914,1.6357354313122701,1.76785866243465,1.9086461096960301,2.05489956884474,2.2088410847088,2.3675927271394102,2.53023383472493,2.6960632204189898,2.8646940038656199,3.0370358906096402,3.2107328734547198,3.3837307411164699,3.5588125179327998,3.73218454032502,3.9005956191611699,4.0596571737034903,4.20410375231413,4.3286174882326698,4.4292780082451397,4.5050463220221397,4.55909559094186,4.84800511700979,4.6176436011799096,4.6317269132838499,4.64291652754273,4.65215836000311,4.6718098148573102,4.6829349323690499,4.6950450184086003,4.7216733451898696,4.7357828021524098,4.7501528794905203,4.7646089729325096
5/A1,0.17094409839177999,0.24832192835159,0.35513063150375002,0.40239378727664998,0.53051111409630003,0.67531969206831,0.83627225262327998,1.0028784808309099,1.1558746212512301,1.3260827388107299,1.4961919557341901,1.66447372967893,1.8325455241878399,2.00042840407054,2.1687649997860299,2.3318771071050199,2.49977608771268,2.6585744675042302,2.8316536211101,3.0074975092515799,3.18646131847908,3.36850245357684,3.5530461788593599,3.7564093328784498,3.9599104984186102,4.1104552686545901,4.2925893392524701,4.4689300394677201,4.6352599559687002,4.7861952730560997,4.9159933682977499,5.0202652532028704,5.0973937917434,5.1493609585171098,5.18616407688764,5.4050203365494296,5.2100907013788396,5.21056304682606,5.2146822379781499,5.2194143755455302,5.2356482241959004,5.2465286303388501,5.2587902747560697,5.2859103539880499,5.3000786228145103,5.3143092839775798,5.3284116145311398
6/A1,0.20315676596561999,0.31185977925014002,0.42651514916450001,0.56771465335983995,0.72199792748742997,0.78869191396167004,0.95802249037514997,1.13085187928246,1.31050300403563,1.50887553563204,1.7134754618244601,1.9113706158527499,2.1159560638023298,2.3160552021127101,2.5092774302566698,2.69671121087555,2.8764306291882402,3.0451613802339299,3.22012733741676,3.3941997409231299,3.5674997809468301,3.73904373576244,3.9072317695671801,4.1169474266778199,4.2934904860439298,4.38272151778032,4.5353587205704198,4.6902204178916698,4.8513438373438698,5.0230973452251604,5.2090939042854796,5.4112100397274601,5.4848807312119501,5.6780386036223902,5.8931397484273296,7.03309838688814,6.3767715889982801,6.4860881305641396,6.53747348268283,6.5838896305224699,6.66910059255052,6.7083746553464003,6.7457218492314004,6.81482877270071,6.8466153240344303,6.8766047031541602,6.9047967073357102
1/A2,0.1067257127918,0.1647766604717,0.23385662950880001,0.31294337278522,0.40125081323546002,0.49607312079263,0.53612153747514002,0.54014148225087,0.54403290691478001,0.54680957056055002,0.54824768779915001,0.54804777426203,0.54728929994250997,0.54626661136059995,0.54484618471412005,0.54342785463452004,0.54114405144211997,0.53797903343006004,0.53550704459218001,0.53366168652152002,0.53287407675791998,0.53354501109663999,0.53603751496564001,0.54083953851727995,0.54730077926309995,0.55396140674853001,0.56328487219399004,0.57401988172365004,0.58583374330885996,0.59838898764015003,0.61136285219127995,0.62445511728470005,0.63743336165044995,0.65013811081271,0.66279206121712997,0.77592272034119003,0.68573668020384004,0.69572581424077995,0.70540764583332005,0.71410467746146,0.72938833828593996,0.73579545734759,0.74139412124406001,0.75032211105927005,0.75378635998722998,0.75658923954644997,0.75888294669187994
2/A2,0.16399338406364999,0.24679180929038999,0.33001780426834998,0.41235235984809998,0.51068496398513996,0.54071804163642001,0.60619961787925003,0.71722369111488005,0.83642040328371003,0.96310216063484,1.09733458868705,1.2389968979908299,1.3879776993161299,1.54404961927967,1.7066837786278299,1.8744700421889,2.04210341843992,2.1795181899346501,2.2346976435221602,2.2536909409815999,2.2653034210343002,2.2754218538945499,2.28586751327986,2.2979451176815302,2.3108281595061202,2.3241433785258998,2.3398127954258801,2.3569407470641002,2.37507787037829,2.3939780961346502,2.4132901216268201,2.4327373203088198,2.45203497507433,2.4709627338404001,2.4897408377980002,2.67788798245128,2.5243654531173001,2.5398341020756399,2.5548422011160201,2.5685014225703,2.5931119743942799,2.6038337199459902,2.6134835994155599,2.62979612435262,2.6365750672965702,2.6425277222958301,2.6477460265269901
3/A2,0.20995029505662999,0.31899264057562998,0.45320021037072999,0.59272425297914999,0.6064403947825,0.68999162633788003,0.82636433137418996,0.97489705823508999,1.13529485169153,1.30399389040514,1.48004620904299,1.6615729986852099,1.84615961296805,2.0248622779122201,2.1652310023563999,2.2322620049067501,2.2684785543210801,2.32962347783947,2.4763214207600299,2.6631652601192699,2.8503588433110298,2.9037892175446198,2.9296554294826902,2.9540092568801501,2.97815969959245,2.9984256902124198,3.0208518625524801,3.0434247238410301,3.0659429311087401,3.0882051461340398,3.109915256336,3.13111951918208,3.1514671232501201,3.1708338800720099,3.1896094491232598,3.3555659185320699,3.2228729308261301,3.2372964955835699,3.2510623399529002,3.2632658171840698,3.28498388845553,3.2942305055057401,3.30245435899216,3.3160396078112,3.3215957125382798,3.32639465535039,3.3304779732168699
4/A2,0.23397242930209,0.36231230516914997,0.51566440033229,0.62045390631182995,0.76112359544563002,0.83834185016825002,1.0189081287452599,1.2027707479321399,1.40022685200872,1.6022857938771899,1.80578928011777,2.0019972614615802,2.18995477880856,2.2944448243620399,2.37653175547733,2.5332890315271301,2.6999539216073098,2.7665102623894899,2.8143867888593599,2.85264720866678,2.8968941029908102,3.0792374281407602,3.2932395815395901,3.5150957958240698,3.7408171127606602,3.9672726991459499,4.1989692228917104,4.4323182563988803,4.6653132849242898,4.8949926438183899,5.1154234525923901,5.3163429636239297,5.4806252229557,5.5975222356444201,5.6766623443311,6.0285543376661996,5.7754568179637102,5.8098391928464101,5.8392275566398499,5.8641946827065103,5.9055038935106801,5.9224239189272199,5.9373424720569803,5.9619867585214896,5.9720737689730496,5.9809521162663799,5.9887299811104402
5/A2,0.34635266041788998,0.53216783310070004,0.59144509953627999,0.69034969574574001,0.88508537682199995,1.09789382067381,1.32463987868306,1.5561412718794501,1.7885321945528601,1.9965811271809399,2.1397946322308399,2.2134944056699499,2.2574135610836801,2.3648472358441999,2.5080327515703802,2.6221400643382098,2.73834043727837,2.9461317181776998,3.16505909623119,3.3885952385329499,3.6160835931851398,3.8465914035995401,4.0795561804664997,4.3152678978082104,4.5516073741915299,4.7838570537954901,5.0143115493903503,5.2346764244222701,5.4310210605299902,5.5850784123512103,5.7013743859725299,5.8104977553380399,5.9427653632005999,6.1147439557777696,6.3201102814294803,8.4060033867199504,6.7759630739552401,7.0114548190636903,7.2494713516233498,7.4871469010205001,7.9583276148422302,8.1882937558039597,8.3208093771857499,8.3458605556900096,8.3548696701747591,8.3629463564531807,8.3694311770108705
