real,imag,alpha,theta,imag_err
2.249538735716732,-0.004566902341488125,1.2000257385904098,-0.012731131291900913,0.000661086718590641
2.2518133317969107,-0.0013706088750070518,1.2259327517807619,-0.005294541815703401,0.0001321411197945494
2.2536519145750957,-0.0007820000495897255,1.2306890552215242,-0.0043027949193973,-0.0007482353031468259
2.251385513449841,-0.007068989906128706,1.1917941832761882,-0.031726895533326416,-0.000525246480346294
2.251916376817303,-0.0013750861189422,1.2263004228817738,-0.005184594135635131,4.4829306341544715e-06
2.2536523013539904,-0.0007530464135554247,1.2307635314354004,-0.004141803276814267,2.618353267872539e-05
2.250362159021785,-0.0022447346860691927,1.2106892357695827,-0.0060073382632182615,0.00018837647795412428
2.2519297610514246,-0.0006553982078363036,1.2259187668856726,-0.0032843249225545067,0.00039410814701984
2.2535334362570665,-0.0006669414871102118,1.2300254935321298,-0.0034432551467846796,0.0001517521172009976
2.2512717619969003,-0.006994642474732155,1.1918894669296423,-0.030609160806691505,-0.0010757337180005754
2.2519130821067486,-0.0013748958583304758,1.2262884533685394,-0.005187866296945458,-0.0005250475601159311
2.2536522551931366,-0.0007540118618298556,1.2307608450837215,-0.004147057900659311,-9.359836592903693e-06
2.257216469720391,-2.2132803920787878e-05,1.2540476091117323,-5.4510380709178224e-05,-1.1088742735418785e-05
2.2227044914791994,-0.0008427898501737292,1.1505355896006162,-0.015077502822287373,0.001834425785163015
2.25276855486181,-0.005489194228591415,1.2155249757611606,-0.029973460162563043,0.0007107813821356475
2.2519480327213706,-0.0013679013916306397,1.2263956615993368,-0.00512848381195586,8.422437488025307e-06
2.253650738554929,-0.0007454338506530235,1.2307707834439385,-0.004094754647602994,8.385513075296952e-06
2.2518584860535156,-0.007219603297828957,1.192533875844467,-0.03634403927300144,-0.010192751087117955
2.2519237515492674,-0.0013745940611560865,1.226325159928704,-0.00517454773188851,-6.002815325524069e-06
2.2536521466833697,-0.0007510926969661389,1.230767255431582,-0.004130429742961247,-5.724710466287176e-06
2.257376011884209,-8.385575286996379e-06,1.255030768843113,-2.0621316593554098e-05,-4.2438141841660554e-06
2.2527147734200628,-0.005863217352908547,1.2131987156554722,-0.03271143281648947,0.000682773720034305
2.251939882666008,-0.0013702449088559567,1.2263721018637126,-0.005144108412874769,4.6677580163455214e-06
2.253651214314876,-0.0007473435581177081,1.2307696171713796,-0.004106781234547511,3.718953918627351e-06
2.251608858504258,-0.0071619570142931795,1.1919347601837365,-0.03387797638367407,-0.0028259071171655766
2.25192033278633,-0.0013748786851431403,1.2263138178263175,-0.0051793549410576,-4.2021101339317305e-06
2.2536522288860676,-0.0007519885865485585,1.2307656334057484,-0.004135678045429586,-4.694439347010886e-06
2.257351499199175,-1.2789372143325749e-05,1.2548796865222454,-3.145660467851175e-05,-6.431236793847519e-06
2.260043652001289,-0.0002937189779484788,1.272040847753736,-0.001070592241136844,-8.698773979238459e-05
2.25000510971009,-0.006215155585046047,1.1937288993484814,-0.019727309629847322,0.0016636323006288247
2.2518925785400565,-0.0013777958637450625,1.226223530717623,-0.005220166317560772,-2.20211409057724e-06
2.2536530321184145,-0.0007590779329143858,1.2307539130658407,-0.0041776988527148185,-7.2374056945118375e-06
2.257172657761204,-2.4283501066682074e-05,1.2537773421058998,-5.9823830974639345e-05,-1.2126149387212365e-05
2.2596722772843494,-0.00046881041712034017,1.2699444918891671,-0.0023705274688829367,1.8507219279907726e-05
2.2609230859003504,-0.00062824089322414,1.2730136403038093,-0.002531532843057675,-0.00019091589358407506
2.2622614549250817,-0.0037909558933572063,1.2935015213843835,-0.010653726491936827,-0.001176571688791784
2.254018485328619,-0.007358432160222994,1.2095953707506861,-0.05846194507135264,0.0029871051207773173
2.2519607444168095,-0.0013748006892446692,1.2264559136615831,-0.005132347408039286,7.523418555598765e-06
2.2536521336014257,-0.0007405619983827438,1.230793009743105,-0.004071655580260751,1.740048380486812e-05
2.2584789108282615,-0.0001701235314619168,1.2619539333716208,-0.0004076762911892134,-8.629960808750347e-05
2.2587607610896203,-0.0001407799438644728,1.2639144378243443,-0.00032000952626788393,-7.498606054121522e-05
2.2589837735232425,-0.00096335068438777,1.2665303520429088,-0.005407039585679408,0.0001609442871362526
2.260868770538195,-0.0023330218394025056,1.2716114973863395,-0.007842828134561514,-0.0005676416630747681
2.2495662792962308,-0.0019274133252082876,1.2101947325857716,-0.004450759181968062,-0.00011610722614657787
2.251632775008517,-0.0013887468636174,1.225377582890989,-0.005576779279892593,4.646777469008174e-05
2.2536593365644615,-0.0008219532461285523,1.2306417326858374,-0.004551513133006925,-9.88191794854985e-05
2.2584840954897185,-0.0031543460686486416,1.2661076964076572,-0.017987222466769297,0.0008954922611780869
2.2593703595458328,-0.00047527662016651423,1.2679686632557188,-0.0026950217288120143,0.00021370362850351365
2.260364198296445,-0.001250479256785972,1.2705454962530964,-0.004061621107180279,7.504906560545596e-05
2.266948943711908,-0.007471368655688807,1.2871961260292504,-0.02654657120737348,0.0002860415667374329
2.251980022805146,-0.007047860117954912,1.1943034611249312,-0.03741028863190427,0.0013698298974378085
2.2519175249135692,-0.0013729876413748005,1.2262996332477396,-0.005177170187974326,0.000124725258531484
2.253651765534726,-0.0007531903779154212,1.230759387791603,-0.004141001709906375,5.5890929247884324e-05
2.257155104973376,-2.3579886629090888e-05,1.2536691884399238,-5.810967694563495e-05,-1.1806046377748045e-05
2.259479654662751,-0.0004511746715340707,1.2686308027237423,-0.002452139172664919,9.423106565608838e-05
2.2594219137348897,-0.002504360111090582,1.2706595624696044,-0.01254672558191299,0.0006477631264430257
2.2604707498669026,-0.001003502475855993,1.2711531688274722,-0.0033708176497295283,0.00011954577042514922
2.2635092329893443,-0.004381914838207251,1.2812813893252635,-0.014855507534635647,0.0012648608953441274
2.2494358999800377,-0.002444431108758269,1.2080952305990258,-0.005778493412055295,0.0002659447034181594
2.25169208436348,-0.0013848319954003698,1.2255606095197322,-0.005489179235251203,2.0920256278704648e-05
2.2536574341148583,-0.0008088577685704333,1.2306608704317774,-0.004471354871916456,-6.406374136833787e-05
2.2585905530903214,-0.0031859924620839595,1.2670218214656015,-0.017937643130989465,0.0003817281831536017
2.2593781252926353,-0.00047494513875857847,1.2680192192040505,-0.0026847350598415776,1.5446507143028216e-05
2.2603767510929176,-0.00123246189533977,1.2706056859991812,-0.004016546309712972,-0.0002579314392361084
2.2669949583262485,-0.006664128162829794,1.2884381446563475,-0.02498168321130735,0.00028404149560829275
2.2662099850080235,-0.000413180412348238,1.2954417310845463,-0.0006748129685744395,-0.00018414083042412924
2.2520376244820333,-0.001379852068440525,1.226740177465178,-0.005061180407080912,0.00019897015115059955
2.2536540956337334,-0.000716860568384074,1.2308637263532716,-0.003945655783656915,6.752469068719213e-05
2.256762513961085,-0.002731430522702946,1.253568261156647,-0.012568761410391786,-0.0002390257965233164
2.2574622359373095,-0.0017909656119108784,1.2554468222627335,-0.00988390825903063,0.0001879766132963682
2.256512658265578,-0.005088639661442691,1.2588478193328365,-0.038349929327142145,0.002977738931211279
2.259307790951315,-0.00048499560625377884,1.2675766033490803,-0.0028223887964833887,1.0399913813085118e-05
2.2603038353252756,-0.0014116417813111032,1.2701697860393717,-0.004497068345254455,-0.00020298703840170625
2.265766548999633,-0.00024800139318622617,1.2936599736766425,-0.00042611219394214807,-8.692984391367101e-05
2.249322144685855,-0.00401489171827179,1.2020141532515003,-0.010383413914675035,0.0010581455472020674
2.251807104658236,-0.0013803598518218351,1.22593495477105,-0.005331019860744816,2.908774427479643e-05
