#Number of input points = 15
#     alpha               Energy
#0.425375939849624 0.518603072919154
#0.426315789473684 0.518762320211799
#0.427255639097744 0.518914451596204
#0.428195488721805 0.519061175303229
#0.429135338345865 0.519204208857019
#0.430075187969925 0.519345276064717
#0.431015037593985 0.519486105258190
#0.431954887218045 0.519628427515851
#0.432894736842105 0.519773973773313
#0.433834586466165 0.519924472448411
#0.434774436090226 0.520081648108964
#0.435714285714286 0.520247218483654
#0.436654135338346 0.520422892452744
#0.437593984962406 0.520610367888253
#0.438533834586466 0.520811329673787
#
#
#
#*******************#
#
#
#        Real                 Imag                Alpha                Theta             Real(der)      Imag(der)       Abs(der)      Real(err)      Imag(err)   Number
   0.518964219937727   -0.000000115930865    0.427571117052034   -0.000000864277457      3.652e-16     -1.332e-11      1.332e-11      3.078e-11     -5.797e-08     1
   0.519366936659052   -0.001189242432889    0.430399867285995   -0.027605342719975      1.171e-17     -5.236e-16      5.237e-16     -7.126e-08     -1.837e-07     2
   0.519466047276259   -0.000000093998066    0.430881515462161   -0.000000726582888     -4.145e-17     -6.476e-12      6.476e-12      4.275e-11     -4.700e-08     3
   1.115583323567703   -1.183291234234650    0.480053578743868   -0.433128076527749      9.687e-16     -1.203e-15      1.545e-15      9.532e-01     -8.982e-01     4
   0.521993407871285   -0.000018624234944    0.442975509875161   -0.000066293570212     -2.507e-15     -5.212e-13      5.212e-13     -2.541e-07     -9.309e-06     5
