real,imag,alpha,theta
2.266518122388736,-0.009130350444565746,1.2844413492273297,-0.029379507245030915
2.2668550617253285,-0.009499696585038077,1.2845991620886852,-0.03050747418553864
2.2662094784473945,-0.010086913773889743,1.2827583240919227,-0.03092576794236608
2.266469343380029,-0.009115406821824296,1.2843287736326774,-0.029282227848635732
2.2651377912134896,-0.010137846033505246,1.3262006510946367,-0.026739945566757503
2.2668043507946996,-0.009162589207751405,1.2852305239464914,-0.02982614303955595
2.2784682160805976,-0.015418195176199348,1.3897957503524345,-0.03274057153907062
2.2674127022171326,-0.009119153033514885,1.287133320470409,-0.030509384261684577
2.261240980465073,-0.011270748766041862,1.3051848090978415,-0.022639502916024647
