2/B1,0.093998313,,,,0.140560346,,,,0.192584234,,,,0.251060013,,,,0.307478771,,,,0.367017393,,,,0.43973809,,,,0.498157842,,,,0.572451923,,,,0.660483503,,,,0.755271243,,,,0.855467217,,,,0.962295519,,,,1.075127169,,,,1.192092706,,,,1.319167595,,,,1.454022458,,,,1.597164067,,,,1.747438431,,,,,,,,2.047215422,,,,,,,,2.390077443,,,,,,2.743741645,,,,,,,,,,,,,,,,3.485897084,,,,,,,,3.796759731,,,,,,,,3.99102275,,,,,,,,4.139296229,,,,,,,4.264368472,,,,,4.139652118,,4.160067916,,4.184682891,,,,
3/B1,0.151762412,,,,0.231439488,,,,0.27746238,,,,0.367535013,,,,0.463244654,,,,0.56467755,,,,0.657624495,,,,0.773280666,,,,0.893306478,,,,0.970949872,,,,1.085658046,,,,1.222416132,,,,1.360591191,,,,1.504282086,,,,1.643745444,,,,1.779814969,,,,1.940557092,,,,2.103001878,,,,2.27290659,,,,,,,,2.618713543,,,,,,,,2.979731742,,,,,,3.334939816,,,,,,,,,,,,,,,,4.130725905,,,,,,,,4.448149346,,,,,,,,4.64775969,,,,,,,,4.798368526,,,,,,,4.93355271,,,,,4.790016531,,4.747490596,,4.78711601,,,,
4/B1,0.170735625,,,,0.247939409,,,,0.354541515,,,,0.401943355,,,,0.529910052,,,,0.674458243,,,,0.835153538,,,,1.001139466,,,,1.15519855,,,,1.326286182,,,,1.496964308,,,,1.6660967,,,,1.834995488,,,,2.003721506,,,,2.13945081,,,,2.311648917,,,,2.488100305,,,,2.66249544,,,,2.837691089,,,,,,,,3.153119118,,,,,,,,3.501835855,,,,,,3.900964527,,,,,,,,,,,,,,,,4.600864093,,,,,,,,4.89137293,,,,,,,,5.072743656,,,,,,,,5.177129732,,,,,,,5.258272599,,,,,5.143261153,,5.164586781,,5.196433084,,,,
5/B1,0.203236178,,,,0.312106455,,,,0.426826933,,,,0.568556115,,,,0.722891503,,,,0.789550981,,,,0.959339471,,,,1.132181525,,,,1.310464129,,,,1.507048706,,,,1.709823812,,,,1.906207041,,,,2.108020146,,,,2.305115327,,,,2.49168673,,,,2.666660525,,,,2.844193839,,,,3.014170519,,,,3.193319501,,,,,,,,3.522738766,,,,,,,,3.864939854,,,,,,4.241170911,,,,,,,,,,,,,,,,4.763146479,,,,,,,,5.111040483,,,,,,,,5.543300175,,,,,,,,6.06044992,,,,,,,6.475853213,,,,,6.437448617,,6.539544112,,6.636343303,,,,
6/B1,0.223021119,,,,0.339577585,,,,0.476009329,,,,0.634135048,,,,0.790143178,,,,0.971761741,,,,1.193554316,,,,1.250661401,,,,1.463572592,,,,1.711245677,,,,1.966746601,,,,2.20779328,,,,2.447836446,,,,2.67782001,,,,2.889369445,,,,3.099581133,,,,3.307083573,,,,3.505592095,,,,3.707344325,,,,,,,,4.064522884,,,,,,,,4.451290956,,,,,,4.799490372,,,,,,,,,,,,,,,,5.569897596,,,,,,,,5.845787427,,,,,,,,6.059136486,,,,,,,,6.247490471,,,,,,,6.667407214,,,,,7.300824889,,7.235802028,,7.305444183,,,,
1/B2,0.07917661,0.087231433,0.095644337,0.113526618,0.122977796,0.132787346,0.153247049,0.164014841,0.175072564,0.186416193,0.198065994,0.222067669,0.234531017,0.247229876,0.273344195,0.286771939,0.300429373,0.314235772,0.342553224,0.357003763,0.371631984,0.386442094,0.401391677,0.431584237,0.446773435,0.461966357,0.477049475,0.506812414,0.519612321,0.519720527,0.520451066,0.521781662,0.522391539,0.523840899,0.523899271,0.524642628,0.525003261,0.525179326,0.525452778,0.525578224,0.525681519,0.525736284,0.525671532,0.52559362,0.525472591,0.525042313,0.524879114,0.52452936,0.524125716,0.523858273,0.52357152,0.523131618,0.522827637,0.522523457,0.521766445,0.521353479,0.521003369,0.52064264,0.519829236,0.519498876,0.519180759,0.519637449,0.525778306,0.517156084,0.516534997,0.515902975,0.514986861,0.513663527,0.513085771,0.512508507,0.511375079,0.510828208,0.510300107,0.509591623,0.509101029,0.508208836,0.507705826,0.507375316,0.507071174,0.506491748,0.506339478,0.506245036,0.506237484,0.506329112,0.506439193,0.506714098,0.507010141,0.507811108,0.508436984,0.508988295,0.510343826,0.511323445,0.512981511,0.516470865,0.518574909,0.51907764,0.520187901,0.522834995,0.524179595,0.525818403,0.529329684,0.53115826,0.533030822,0.535058985,0.537082016,0.54129439,0.543415798,0.545686555,0.550235633,0.552561692,0.554617652,0.556995506,0.559398101,0.564269307,0.566686257,0.569206071,0.571693306,0.576693576,0.579202039,0.581713091,0.586735345,0.589242763,0.591699382,0.594241838,0.596730514,0.602006926,0.604460688,0.606901352,0.611739115,0.614134237,0.616646536,0.619048957,0.624070898,0.626825351,0.629444425,0.632244782,0.63535308,0.647186565,0.64723494,0.653719327,0.658067871,0.661252057,0.661762869,0.662485929,0.661010798,0.662458475,0.668662754,0.676877685,0.684388385,0.691174179,0.697220023,0.702502468,0.707053384,0.710903854,0.714150992
2/B2,0.106808756,0.117500311,0.128663828,0.152409067,0.164960501,0.177965633,0.205264594,0.219571113,0.234168428,0.249272555,0.264695922,0.296676662,0.3133183,0.330318355,0.365259779,0.383267847,0.401578073,0.420143455,0.457945037,0.476808172,0.494797095,0.508493253,0.51370913,0.515674172,0.516263338,0.516517314,0.517033307,0.518741883,0.521247818,0.535209405,0.548473433,0.572466611,0.582956342,0.592282429,0.600437315,0.613474159,0.618594117,0.622980292,0.629964234,0.632752301,0.635187253,0.637320779,0.64079173,0.642275006,0.643605667,0.644788846,0.6458521,0.64767677,0.648399649,0.649118182,0.649771025,0.650906407,0.651399615,0.65184965,0.652567593,0.652767824,0.653064448,0.653336847,0.653791983,0.654047155,0.654336066,0.655281008,0.661110865,0.654797081,0.654804892,0.654801356,0.654557651,0.654519491,0.654532873,0.654546623,0.654588941,0.654624579,0.65467482,0.654529365,0.654605024,0.654838229,0.654881843,0.655084683,0.655325069,0.655809727,0.656187087,0.656618013,0.657651816,0.658258384,0.658893986,0.659661615,0.660462133,0.662265042,0.663410969,0.664475737,0.666830845,0.668340117,0.67051594,0.673780012,0.678447054,0.679454061,0.681100248,0.684842391,0.68672622,0.688909894,0.693488258,0.695846626,0.698272974,0.700829545,0.703413535,0.708755764,0.711478937,0.714314778,0.720070846,0.723016334,0.725660382,0.728680826,0.731737333,0.737948202,0.741065904,0.744272013,0.747469953,0.753925404,0.757177942,0.760443895,0.767007141,0.770300028,0.773567471,0.776898176,0.780199608,0.78716027,0.790448111,0.793729277,0.80026556,0.803517711,0.806935337,0.810189552,0.816830378,0.82045366,0.824023158,0.827591057,0.831615934,0.847275281,0.847307881,0.855568662,0.860707198,0.865355188,0.866277105,0.868995562,0.867925102,0.870465768,0.880979249,0.893493821,0.905222994,0.91608974,0.926065105,0.935086607,0.943238346,0.950527869,0.957012479
3/B2,0.164013379,0.179898485,0.192610032,0.228191766,0.246988867,0.266199134,0.306855059,0.328082825,0.331116021,0.352131433,0.34919552,0.391908805,0.413974131,0.434999948,0.472676491,0.490549097,0.504866583,0.514284608,0.521438064,0.522417153,0.523899238,0.529970936,0.544788054,0.58441328,0.605556304,0.627117049,0.648988684,0.686428387,0.690488665,0.695381163,0.701175031,0.716195246,0.725825929,0.7369037,0.749438426,0.778592613,0.794996918,0.812449701,0.850059838,0.869985283,0.890573371,0.911761485,0.955763989,0.978509096,1.001719202,1.025369148,1.049446803,1.098836395,1.124127452,1.14980967,1.175873487,1.229123815,1.256300477,1.283838815,1.339953855,1.36832555,1.39723626,1.426489813,1.486000282,1.516235807,1.546784479,1.577691531,1.640683076,1.672202894,1.704356035,1.736815452,1.769576278,1.83598585,1.869632016,1.903572058,1.972327015,2.007138859,2.04223815,2.077604501,2.113270724,2.185448874,2.221958602,2.236854785,2.239464801,2.244028738,2.246220185,2.248339669,2.252445526,2.254465239,2.256461745,2.258499373,2.260531911,2.264662843,2.26688556,2.269059965,2.273451481,2.275928764,2.279005787,2.283537413,2.291545174,2.293454223,2.295943866,2.301345468,2.304045611,2.307000153,2.313179328,2.316310468,2.319528237,2.322841953,2.326201608,2.333037065,2.336507798,2.340051353,2.347223486,2.350861902,2.354231373,2.357928331,2.361650514,2.369158352,2.372919279,2.37673613,2.380543785,2.388184237,2.392012071,2.395841785,2.403497744,2.407319679,2.411114087,2.414941508,2.418737627,2.426567083,2.430316302,2.434047994,2.441453288,2.445124222,2.448991889,2.452635621,2.460145217,2.46416474,2.468080951,2.472035827,2.476368465,2.494293114,2.494310965,2.502136695,2.50756983,2.51227828,2.513621154,2.517043032,2.51624555,2.51889907,2.530249175,2.54360198,2.555985928,2.567448395,2.577900019,2.587331522,2.595785991,2.603326486,2.609995679
4/B2,0.185944608,0.204721558,0.224303575,0.265618721,0.287451286,0.310050254,0.357322998,0.381965791,0.407216629,0.433038618,0.459436221,0.511005432,0.537597163,0.563886739,0.585973794,0.586070446,0.590853037,0.601543092,0.638566392,0.661774136,0.674145417,0.67430682,0.674499817,0.675636854,0.676764131,0.678373978,0.680405853,0.693832037,0.716716196,0.739889064,0.763348033,0.81113442,0.835467404,0.860098908,0.885033571,0.935704528,0.961486745,0.98756169,1.040576097,1.06751581,1.094753593,1.122282404,1.178188926,1.206582565,1.235255692,1.264216519,1.293461124,1.352791085,1.382855915,1.413210068,1.443834519,1.505880472,1.53728705,1.568858788,1.632835447,1.665121605,1.697672715,1.730416324,1.796334801,1.829466454,1.86262678,1.895937956,1.963372864,1.994016567,2.025752858,2.056453146,2.085556092,2.136627403,2.157347428,2.174356058,2.198660116,2.206790878,2.213604067,2.218864732,2.223512195,2.230949952,2.234021674,2.258748158,2.295808386,2.37100881,2.40888914,2.447037217,2.524126817,2.563062945,2.602248152,2.641700355,2.681394825,2.761511349,2.801930732,2.842476024,2.924339671,2.965787533,3.007870687,3.057098021,3.220231859,3.260379243,3.302798541,3.389165137,3.432561134,3.476190726,3.563977923,3.608067082,3.652333734,3.696759226,3.74131591,3.830822473,3.875753939,3.920816228,4.011251989,4.056621733,4.101741031,4.147280352,4.19290217,4.284372636,4.330205875,4.376114056,4.422074851,4.514155315,4.560267324,4.606422095,4.698846366,4.74510916,4.791396158,4.837721561,4.884065116,4.97739426,5.023798088,5.070214013,5.163073463,5.209513137,5.256561524,5.303042382,5.396093927,5.442947109,5.4899369,5.537936381,5.586911188,5.782027198,5.782037104,5.78727905,5.79778211,5.808575784,5.813618059,5.826344391,5.830597409,5.837029745,5.863227981,5.88901478,5.911430201,5.931124041,5.948430529,5.963638586,5.977017457,5.988774939,5.999112434
5/B2,0.210424958,0.231564827,0.253394739,0.300574864,0.325576989,0.351507873,0.40597204,0.43458427,0.463950535,0.494063903,0.524887056,0.589006336,0.622148098,0.655572069,0.613245703,0.634345376,0.651155021,0.662605681,0.672576224,0.673835272,0.686643038,0.712771567,0.739783353,0.795927615,0.824862467,0.854271798,0.882087113,0.942969019,0.974032035,1.005293675,1.037053594,1.101601368,1.134388248,1.167762493,1.201049154,1.268691328,1.303041885,1.337812681,1.407731779,1.44309767,1.478737569,1.514613093,1.586933836,1.623400499,1.659980506,1.696718663,1.733535854,1.807167698,1.843868865,1.880422601,1.916657475,1.987191174,2.021046657,2.053411552,2.111424443,2.136244608,2.157612446,2.17562922,2.203086726,2.213678649,2.222838612,2.231848503,2.252187954,2.25359254,2.261426967,2.270201387,2.280206215,2.307964681,2.326897286,2.349647501,2.405349283,2.436988226,2.470662948,2.505628312,2.541811839,2.616668613,2.655023119,2.693963583,2.733367281,2.813469533,2.85402279,2.894905039,2.97758236,3.019348092,3.061378921,3.103673093,3.146211516,3.23199698,3.275247199,3.318414057,3.405749677,3.449984231,3.495049482,3.548597123,3.723209065,3.763758009,3.808523497,3.899789397,3.945567008,3.991565309,4.083980239,4.13030858,4.176761653,4.223307304,4.269895557,4.363274289,4.41000738,4.456761812,4.55021528,4.596876836,4.643001341,4.689472096,4.735809336,4.828010118,4.873719294,4.919144825,4.964208389,5.053009701,5.096593237,5.139511561,5.222920552,5.263164706,5.302249921,5.34003971,5.376375335,5.44464877,5.475827368,5.505106242,5.5578878,5.581456025,5.603897362,5.62401362,5.660084744,5.676623145,5.691716944,5.706774669,5.720862287,5.83823612,5.838236954,5.863297552,5.91164506,5.992648094,6.003670401,6.093109379,6.137302029,6.1833632,6.412704265,6.642081752,6.870572282,7.098059298,7.324432562,7.549693109,7.77348512,7.995796153,8.216473075
6/B2,0.234017124,0.257222219,0.281900261,0.334613478,0.362541533,0.391518999,0.45230639,0.484276933,0.515854196,0.549302793,0.581418187,0.652558377,0.68940453,0.726796727,0.721964081,0.750171726,0.769544546,0.787132758,0.83364367,0.861682887,0.891703504,0.923169168,0.955680279,1.022977665,1.057553159,1.09256896,1.12795226,1.199898711,1.236363889,1.273118018,1.310099398,1.384898461,1.422632103,1.460582139,1.498740444,1.575636673,1.614388743,1.653329229,1.731762145,1.771240277,1.810900697,1.850733979,1.931311566,1.971614351,2.012093475,2.052740152,2.093558528,2.175711493,2.217055035,2.25856383,2.30024621,2.277201929,2.287172304,2.298715871,2.328458869,2.348080105,2.371021977,2.397510459,2.459685332,2.494385967,2.530827892,2.568870447,2.650344867,2.687680864,2.728733196,2.770287254,2.812196445,2.897216327,2.940204382,2.983465931,3.070726919,3.114692969,3.158733421,3.202694072,3.247193256,3.33669385,3.381652674,3.426795749,3.472085324,3.562854491,3.608515302,3.654298103,3.746210999,3.792331839,3.838552993,3.884877921,3.931292623,4.024379461,4.071080743,4.117112779,4.210486521,4.257438017,4.304739723,4.373525408,4.54061583,4.585928009,4.632369947,4.725661159,4.772036996,4.818434167,4.910859513,4.956687861,5.002302653,5.047599292,5.091944637,5.180091742,5.223219376,5.265564279,5.34736655,5.386520271,5.423166552,5.459358068,5.493898492,5.557713262,5.586999708,5.614640284,5.640784859,5.689409396,5.71236385,5.734748662,5.77882551,5.801016638,5.823655206,5.846910681,5.871069014,5.923732708,5.951633529,5.981057684,6.044675109,6.078852211,6.114847189,6.15197204,6.230168557,6.271755548,6.313835861,6.358627647,6.404227782,6.598144449,6.598148827,6.671801134,6.721636207,6.78261931,6.813211985,6.900950451,6.944660586,6.99122003,7.223621835,7.457871366,7.691280193,7.923171235,8.152404187,8.37957344,8.603813402,8.824355632,9.039723401
